sessionId;userId;timeframe;eventdate;ordernumber;itemId
98601;NA;6061265;2016-05-04;15962;40986
98601;NA;6061265;2016-05-04;15962;57504
98620;NA;362004111;2016-03-28;7615;209802
98637;NA;2161102;2016-04-28;14643;10858
98640;NA;1418995;2016-04-27;14288;10812
98677;40413;3862227;2016-02-15;1924;31313
98677;40413;3862227;2016-02-15;1924;16120
98677;40413;3862227;2016-02-15;1924;9739
98677;40413;3862227;2016-02-15;1924;76805
98677;40413;3862227;2016-02-15;1924;11764
98712;NA;2160937;2016-03-29;7664;36155
98731;40430;164961699;2016-02-19;2308;234572
98737;NA;1463269;2016-04-10;10376;78441
98739;NA;5222072;2016-05-15;18542;49511
98739;NA;5222072;2016-05-15;18542;40890
98739;NA;5222072;2016-05-15;18542;3118
98887;20926;367020;2016-05-25;20647;7101
98938;40514;2448424;2016-03-16;5311;12691
99003;40541;68583;2016-02-24;2810;11796
99024;NA;1277833;2016-05-08;16741;83504
99035;NA;1320282;2016-05-18;19201;57367
99040;70363;432591;2016-02-06;569;388259
99058;18192;2203745;2016-04-30;15158;126180
99100;40581;1518732;2016-03-21;6101;2260
99100;40581;1518732;2016-03-21;6101;35652
99123;NA;9756567;2016-03-23;6609;18196
99136;40592;2605702;2016-05-30;21979;38167
99176;NA;665626;2016-03-21;6203;1356
99176;NA;251493;2016-03-21;6198;6088
99240;NA;1335268;2016-03-29;7733;48600
99324;NA;876386;2016-03-23;6557;171985
99325;NA;16455240;2016-05-20;19538;129736
99335;40675;1109460;2016-03-03;3719;52205
99339;NA;1148476;2016-04-19;12952;59775
99364;NA;79600856;2016-05-05;16041;1907
99364;NA;79695864;2016-05-05;16042;3362
99364;NA;5049044;2016-05-04;15836;5525
99364;NA;127444;2016-05-04;15810;13092
99449;NA;4108784;2016-05-14;18319;159405
99449;NA;4108784;2016-05-14;18319;56501
99458;NA;13719909;2016-04-15;11746;378499
99475;NA;2048724;2016-03-30;7845;91467
99475;NA;2048724;2016-03-30;7845;34038
99475;NA;2048724;2016-03-30;7845;4571
99484;NA;698626;2016-03-24;6841;41203
99515;40738;1179696;2016-02-20;2421;35397
99524;NA;2919834;2016-04-27;14553;37479
99524;NA;2919834;2016-04-27;14553;81219
99524;NA;2919834;2016-04-27;14553;364216
99524;NA;2919834;2016-04-27;14553;139923
99530;NA;276265;2016-05-30;22044;57617
99585;NA;5640220;2016-05-02;15340;60799
99585;NA;22303984;2016-05-02;15388;66449
99627;40772;2587480;2016-02-05;503;157671
99636;NA;62709562;2016-05-09;16837;59931
99684;40790;9562043;2016-02-07;742;123408
99689;NA;655750;2016-05-24;20525;31570
99771;40819;1690851;2016-02-10;1324;36580
99778;NA;1485176;2016-05-30;22022;88768
99778;NA;1485176;2016-05-30;22022;20123
99806;NA;5084952;2016-05-09;16795;331
99806;NA;5084952;2016-05-09;16795;257948
99835;40841;1428813;2016-03-16;5351;9700
99835;40841;5068460;2016-03-16;5359;2645
99926;40884;948045;2016-02-25;2899;43897
99987;106132;2614909;2016-04-06;9305;229959
100099;NA;1336056;2016-05-24;20466;90559
100102;NA;1265478;2016-03-28;7599;31848
100110;NA;9255581;2016-03-28;7536;82984
100110;NA;9255581;2016-03-28;7536;18160
100116;NA;1802362;2016-04-06;9507;73224
100116;NA;1802362;2016-04-06;9507;74101
100116;NA;1802362;2016-04-06;9507;142256
100149;NA;95319359;2016-05-31;22197;57671
100160;NA;6370020;2016-04-03;8794;47568
100189;NA;50932643;2016-05-14;18149;175884
100194;NA;2745687;2016-04-24;13529;57053
100268;NA;717219;2016-04-03;8702;198901
100363;87716;3701128;2016-04-24;13551;392211
100399;41058;47990664;2016-02-27;3091;36082
100406;NA;588741310;2016-04-16;11910;737
100414;NA;1435974605;2016-04-20;13115;3185
100414;NA;941195307;2016-04-14;11597;68617
100430;41069;2029959;2016-03-08;4108;38862
100461;NA;150273189;2016-05-29;21579;9571
100461;NA;150273189;2016-05-29;21579;52648
100461;NA;150273189;2016-05-29;21579;57904
100475;20516;1956750;2016-04-12;10799;11385
100482;NA;808058;2016-05-06;16334;9830
100496;NA;1358288;2016-05-20;19580;160401
100556;NA;8740277;2016-05-13;18082;6313
100572;NA;3344463;2016-03-31;8111;11265
100585;NA;30628489;2016-05-20;19556;6666
100585;NA;30628489;2016-05-20;19556;131616
100596;41127;890928;2016-02-05;522;23672
100615;41133;348089767;2016-02-10;1200;32808
100615;41133;348089767;2016-02-10;1200;90605
100615;41133;348089767;2016-02-10;1200;55484
100616;NA;1122753;2016-05-25;20657;4913
100725;NA;2438059;2016-05-15;18557;67122
100760;NA;661515;2016-04-19;12759;407489
100779;NA;189010;2016-04-24;13485;3715
100792;NA;262449082;2016-05-29;21552;133106
100802;NA;20576900;2016-05-12;17766;4028
100802;NA;20576900;2016-05-12;17766;35015
100802;NA;20576900;2016-05-12;17766;332
100908;NA;23419118;2016-05-29;21695;86495
100908;NA;24233544;2016-05-29;21702;68476
100909;NA;2148060;2016-05-08;16666;1519
100909;NA;2148060;2016-05-08;16666;28834
100975;41267;1555851;2016-02-10;1298;34559
100988;NA;2433003;2016-05-09;16827;6967
101062;41301;592406;2016-02-28;3255;3325
101259;NA;2008125;2016-04-19;12977;72786
101273;NA;4702011;2016-04-04;9001;5966
101336;NA;1472375;2016-04-27;14529;54952
101448;18230;379301;2016-04-18;12614;91468
101448;18230;379301;2016-04-18;12614;20671
101448;18230;379301;2016-04-18;12614;13963
101483;NA;7632481;2016-04-27;14361;2831
101520;41465;17027706;2016-02-08;936;36031
101531;NA;6106510;2016-05-18;19164;63192
101531;NA;6106510;2016-05-18;19164;64594
101572;NA;1084058;2016-03-29;7786;705
101639;12038;161482331;2016-02-05;546;60555
101639;12038;9379499;2016-02-04;316;94307
101639;12038;9379499;2016-02-04;316;1174
101639;12038;161482331;2016-02-05;546;8778
101639;12038;9379499;2016-02-04;316;52439
101654;NA;1569561872;2016-04-25;13808;80102
101654;NA;1103639417;2016-04-20;13019;25816
101668;NA;438392;2016-05-06;16380;376627
101679;NA;1524656;2016-04-12;11012;124445
101727;41534;881196;2016-04-16;11924;8825
101745;NA;55781680;2016-04-17;12217;35397
101784;41554;9794878;2016-03-13;4726;5293
101795;43290;5458427;2016-03-21;6155;81988
101809;41567;1530998094;2016-04-25;13737;33567
101809;41567;387149;2016-04-07;9752;37107
101809;41567;387149;2016-04-07;9752;8179
101809;41567;1530998094;2016-04-25;13737;2843
101809;41567;1382209;2016-04-07;9756;23354
101830;NA;878050;2016-05-11;17484;74571
101911;NA;10199934;2016-04-10;10324;81827
101959;41619;23727861;2016-04-17;12367;31574
101959;41619;23727861;2016-04-17;12367;165164
101982;NA;2400761;2016-04-03;8625;32394
101982;NA;2400761;2016-04-03;8625;17458
101982;NA;2400761;2016-04-03;8625;3269
102006;NA;4549117;2016-05-30;21876;3757
102042;156042;1091381;2016-03-07;4071;57849
102042;156042;1091381;2016-03-07;4071;35955
102042;156042;1091381;2016-03-07;4071;13590
102076;NA;2648387;2016-04-01;8292;42243
102147;NA;2563905;2016-04-25;13919;79988
102182;41701;1664131152;2016-03-13;4787;23318
102249;41727;8024092;2016-02-06;604;4391
102276;NA;64420638;2016-04-02;8424;10726
102288;41735;1920377;2016-03-28;7578;23002
102288;41735;1920377;2016-03-28;7578;119475
102288;41735;1920377;2016-03-28;7578;23507
102288;41735;1920377;2016-03-28;7578;201700
102288;41735;1920377;2016-03-28;7578;409168
102319;NA;2649209;2016-06-01;22522;68118
102320;NA;2047413;2016-04-30;15207;59851
102321;NA;4569343;2016-04-21;13319;8886
102389;NA;4432782;2016-04-19;12953;85219
102404;41776;1870102;2016-02-18;2266;34077
102410;NA;906621976;2016-04-24;13396;69243
102410;NA;136648784;2016-04-15;11739;380074
102427;NA;1056370;2016-04-27;14459;376968
102461;NA;1228041;2016-03-24;6921;34850
102503;NA;792755;2016-03-21;6233;2057
102503;NA;792755;2016-03-21;6233;4872
102503;NA;792755;2016-03-21;6233;7241
102551;41823;502574;2016-02-20;2389;10009
102677;41871;5698851;2016-02-10;1349;36334
102678;125956;232680404;2016-03-21;6048;6848
102701;41882;19112887;2016-02-28;3185;7821
102732;NA;306215;2016-05-09;16885;14179
102785;NA;2927488;2016-04-16;11965;164627
102826;41936;615957;2016-03-16;5403;4016
102836;NA;226252;2016-05-30;21963;213027
102846;NA;17825792;2016-05-15;18430;388373
102846;NA;108804608;2016-05-16;18729;388373
102846;NA;17825792;2016-05-15;18430;375783
102895;41960;3398054;2016-02-16;2061;18285
102895;41960;3398054;2016-02-16;2061;36012
102910;NA;3414327;2016-03-17;5554;49272
102915;NA;874154;2016-04-11;10655;2670
102989;NA;1184260;2016-04-13;11215;36958
103080;42024;1119317;2016-03-13;4692;32826
103089;NA;12813063;2016-05-06;16273;75000
103097;NA;320428;2016-05-05;16218;192475
103105;NA;2559081;2016-05-16;18641;14000
103105;NA;4071919;2016-05-16;18652;14000
103194;42067;4220947864;2016-05-10;16999;35394
103203;NA;95094;2016-04-28;14694;59699
103259;42093;359330;2016-03-12;4546;149877
103278;NA;2283798;2016-05-16;18852;375069
103288;NA;146216;2016-04-10;10435;77589
103314;NA;1079080;2016-05-28;21495;744
103334;42119;497217;2016-03-24;6820;13775
103372;88807;22542655;2016-04-18;12451;102163
103377;NA;2705685;2016-04-30;15187;36584
103386;42145;13098288;2016-03-14;4994;164550
103396;NA;919356;2016-04-14;11617;7103
103404;NA;10847421;2016-05-22;19849;34215
103416;42156;2281287;2016-02-06;579;686
103453;42171;3050401;2016-02-17;2092;14248
103461;NA;1987224;2016-04-26;14072;67370
103467;NA;1490139;2016-03-27;7386;102747
103565;40755;6730289;2016-04-10;10475;72786
103565;40755;6730289;2016-04-10;10475;9908
103665;NA;594131;2016-04-12;11042;376305
103686;NA;754934;2016-03-21;6141;57700
103696;NA;674910;2016-04-14;11598;34711
103801;42313;711635;2016-03-01;3501;126646
103810;42319;596105767;2016-04-19;12849;47781
103862;NA;2297223;2016-05-10;16981;57748
103870;169886;2914450191;2016-05-11;17304;131981
103870;169886;2914450191;2016-05-11;17304;8753
103870;169886;2914450191;2016-05-11;17304;41302
103870;169886;2913655203;2016-05-11;17300;25812
103870;NA;2515627634;2016-05-06;16397;208047
103870;NA;2515627634;2016-05-06;16397;377643
103875;42345;14142089;2016-02-06;621;4158
103877;NA;753722;2016-04-01;8215;13749
103908;NA;19726425;2016-05-14;18214;36522
103911;NA;327599548;2016-04-06;9438;918
103942;NA;4870102;2016-03-23;6534;21184
103970;NA;821940;2016-05-31;22103;74010
103974;NA;1761925;2016-05-30;21886;81677
103986;42377;1526233;2016-02-11;1489;159292
104019;NA;1171206;2016-05-29;21545;114967
104038;NA;1898103;2016-05-23;20161;376524
104050;42402;448083;2016-03-04;3844;80098
104055;NA;453762;2016-05-28;21375;56473
104086;NA;6090049;2016-04-26;14137;17620
104086;NA;6090049;2016-04-26;14137;30117
104095;106310;2701756;2016-03-29;7736;406448
104151;NA;979510940;2016-04-14;11666;72786
104151;NA;1125205183;2016-04-16;12045;103326
104152;NA;101144914;2016-03-21;6243;12714
104155;NA;3375917;2016-04-20;13301;10465
104155;NA;527474;2016-04-20;13291;85515
104156;13255;2124506;2016-02-18;2267;3131
104156;13255;2124506;2016-02-18;2267;117789
104178;NA;123053;2016-04-13;11252;130643
104178;NA;3412160;2016-04-13;11275;1762
104198;NA;902723;2016-04-09;10134;88948
104275;NA;1934391;2016-04-27;14494;38080
104331;42507;1235260;2016-02-15;1889;13319
104346;NA;576453;2016-05-21;19622;466940
104381;NA;3615366085;2016-05-23;20083;10601
104448;42549;25937612;2016-02-10;1335;31516
104453;NA;298537268;2016-05-03;15614;28864
104468;42555;1872880;2016-03-12;4580;4319
104482;42559;2050046;2016-02-18;2239;7848
104482;42559;2050046;2016-02-18;2239;36083
104482;42559;2050046;2016-02-18;2239;6828
104492;34325;2557588;2016-02-07;808;4940
104499;42565;86423822;2016-03-15;5144;32690
104572;NA;1015833;2016-05-05;16133;380235
104614;NA;266605057;2016-04-06;9322;60189
104614;NA;266605057;2016-04-06;9322;32856
104638;NA;2237087;2016-04-13;11334;7969
104640;NA;17816779;2016-05-04;15936;133622
104650;NA;2188160;2016-04-01;8341;21403
104713;78460;7373533;2016-05-14;18304;100297
104713;78460;7373533;2016-05-14;18304;103581
104727;NA;1195387;2016-05-07;16456;20360
104747;NA;34916873;2016-03-21;6230;549
104899;42717;15696174;2016-05-29;21674;118620
104909;42722;831275;2016-02-08;835;201902
104962;NA;318222;2016-04-11;10571;61205
104973;42746;1464536;2016-05-28;21528;488
104973;42746;176163799;2016-05-30;22058;26589
104973;42746;176163799;2016-05-30;22058;155291
104973;42746;4126836;2016-05-28;21532;66293
104973;42746;176163799;2016-05-30;22058;19823
104973;42746;176163799;2016-05-30;22058;19872
104973;42746;176163799;2016-05-30;22058;388884
104982;68804;2049524;2016-03-30;7960;5414
104982;68804;2049524;2016-03-30;7960;57682
104987;25974;3226445;2016-04-26;14167;181749
104988;NA;250213;2016-05-30;21812;181526
105083;NA;416744;2016-04-17;12358;12638
105083;NA;416744;2016-04-17;12358;37962
105098;NA;340468;2016-04-02;8408;7879
105113;NA;1302736;2016-04-30;15139;25769
105158;NA;3714412;2016-03-26;7228;93958
105171;NA;27908837;2016-03-27;7392;11338
105171;NA;27908837;2016-03-27;7392;32327
105217;NA;1210181;2016-04-04;9015;56241
105230;42840;471176;2016-02-07;697;58113
105244;42847;1359855;2016-02-10;1269;33517
105247;NA;1122787;2016-04-27;14329;60684
105350;NA;945208;2016-04-26;13973;81847
105361;42895;1650528;2016-03-15;5252;42482
105366;NA;337172;2016-04-06;9405;9752
105393;NA;807867840;2016-05-31;22242;11200
105393;NA;807867840;2016-05-31;22242;378247
105441;NA;39296865;2016-05-06;16260;9971
105441;NA;818825154;2016-05-15;18358;37001
105441;NA;39296865;2016-05-06;16260;4765
105441;NA;818825154;2016-05-15;18358;79130
105464;NA;1604520;2016-05-23;20241;9143
105505;NA;387752754;2016-03-30;8013;50638
105505;NA;387752754;2016-03-30;8013;21860
105505;NA;387752754;2016-03-30;8013;9654
105505;NA;387752754;2016-03-30;8013;76873
105505;NA;388610469;2016-03-30;8017;36492
105519;42947;5621385;2016-04-17;12328;453313
105585;71747;874743;2016-02-27;3138;72561
105606;42982;31866038;2016-02-14;1789;332
105606;42982;31866038;2016-02-14;1789;465
105617;24743;2825787;2016-03-05;3926;9307
105624;NA;641044;2016-04-19;12799;80578
105634;NA;1006015;2016-03-20;5967;54906
105657;NA;202328;2016-03-28;7568;6469
105662;NA;175832335;2016-03-18;5674;32182
105685;NA;185026993;2016-04-13;11226;80277
105688;NA;7050120;2016-04-03;8773;20991
105784;NA;4432663;2016-04-11;10604;14579
105817;NA;4399041100;2016-04-30;15094;82749
105859;43070;758458997;2016-03-20;5959;58957
105859;43070;758458997;2016-03-20;5959;488
105859;43070;758458997;2016-03-20;5959;525
105859;43070;758458997;2016-03-20;5959;869
105859;43070;758458997;2016-03-20;5959;62853
105859;43070;758458997;2016-03-20;5959;2335
105859;43070;758458997;2016-03-20;5959;75955
105859;43070;758458997;2016-03-20;5959;133705
105859;43070;758458997;2016-03-20;5959;90701
105926;NA;859422660;2016-03-21;5716;13146
105926;NA;623498468;2016-03-18;5716;13146
105937;NA;7112718663;2016-05-25;20799;379280
105958;NA;1190581;2016-04-06;9364;91399
105998;43120;428372569;2016-02-08;827;83929
106032;NA;4188612;2016-04-05;9280;151776
106032;NA;4188612;2016-04-05;9280;138547
106032;NA;4188612;2016-04-05;9280;3567
106032;NA;4188612;2016-04-05;9280;184834
106042;43132;887890909;2016-04-25;13907;78452
106042;43132;1012882828;2016-04-27;14290;64336
106042;43132;887890909;2016-04-25;13907;11519
106042;43132;36096871;2016-04-16;11903;18388
106042;43132;1012882828;2016-04-27;14290;34698
106069;NA;2494421;2016-04-11;10714;380813
106079;NA;584485;2016-05-25;20776;85517
106125;NA;1854209;2016-04-09;10095;33628
106126;NA;2074499;2016-05-16;18792;377097
106204;NA;8804979193;2016-05-09;16822;129925
106204;NA;8474434224;2016-05-05;16070;43228
106204;NA;8804979193;2016-05-09;16822;44257
106204;NA;8474434224;2016-05-05;16070;227244
106204;NA;8474434224;2016-05-05;16070;420617
106204;43196;397255;2016-01-28;105;185303
106204;43196;2352885920;2016-02-24;2800;35463
106204;43196;2353079437;2016-02-24;2802;29724
106204;NA;5519311043;2016-04-01;8211;25359
106204;NA;8563458150;2016-05-06;16333;7044
106204;NA;8474434224;2016-05-05;16070;14635
106216;43202;18789391;2016-03-25;7028;98518
106216;43202;18789391;2016-03-25;7028;131564
106217;43204;261540997;2016-02-24;2845;70430
106217;43204;261540997;2016-02-24;2845;82509
106217;43204;261540997;2016-02-24;2845;72070
106217;NA;4892834568;2016-04-18;12479;63844
106217;43204;261540997;2016-02-24;2845;17298
106239;43216;446860;2016-02-03;249;20675
106263;NA;769863;2016-06-01;22455;380253
106281;NA;5143849;2016-05-14;18143;26617
106283;43233;561156;2016-05-16;18775;81976
106283;43233;561156;2016-05-16;18775;22413
106320;NA;7776118939;2016-04-20;13310;61107
106320;NA;7344253411;2016-04-15;11899;168176
106358;NA;617610;2016-05-26;21078;398404
106445;NA;3547370;2016-05-11;17551;162494
106479;NA;407538647;2016-05-25;20580;389091
106556;NA;1918813;2016-04-07;9731;2250
106556;NA;1918813;2016-04-07;9731;208552
106557;43328;1803481;2016-03-07;4067;443922
106586;NA;1399674;2016-05-11;17473;252937
106586;NA;1399674;2016-05-11;17473;376973
106603;NA;20242350;2016-03-22;6364;126926
106664;1266;425678134;2016-05-13;17914;32754
106672;NA;513396602;2016-05-10;17084;56798
106672;NA;513396602;2016-05-10;17084;391811
106672;NA;513396602;2016-05-10;17084;289744
106672;NA;513396602;2016-05-10;17084;177686
106672;NA;513396602;2016-05-10;17084;73431
106672;NA;513396602;2016-05-10;17084;41185
106672;NA;513396602;2016-05-10;17084;165281
106672;NA;513396602;2016-05-10;17084;146991
106672;NA;513396602;2016-05-10;17084;290945
106672;NA;513396602;2016-05-10;17084;6441
106678;NA;3797710;2016-05-28;21459;8047
106681;39267;3275013;2016-03-27;7303;30444
106681;39267;3275013;2016-03-27;7303;169828
106698;33857;1143333;2016-02-13;1633;93680
106698;33857;1143333;2016-02-13;1633;23660
106699;NA;6289637;2016-05-02;15474;55241
106731;NA;194230;2016-04-27;14489;21575
106809;43407;2129005;2016-02-17;2127;68519
106838;NA;3028206;2016-05-30;21901;385910
106934;NA;3804158;2016-03-20;5851;13472
106936;NA;4522110;2016-05-27;21229;380079
106956;43456;87412726;2016-04-27;14420;378880
106956;43456;87412726;2016-04-27;14420;198738
106956;43456;87412726;2016-04-27;14420;14544
106956;43456;87412726;2016-04-27;14420;380222
106988;NA;5934934;2016-04-10;10217;11145
106990;29092;6302819;2016-05-12;17698;124306
107028;NA;310240;2016-05-27;21144;50397
107049;NA;2428773;2016-06-01;22414;26947
107100;43509;2595230;2016-02-20;2383;12229
107104;NA;1342987;2016-05-27;21344;4065
107132;NA;1069764;2016-04-14;11601;4335
107132;NA;1069764;2016-04-14;11601;777
107132;NA;1069764;2016-04-14;11601;34086
107147;NA;5627044301;2016-05-16;18799;35655
107214;NA;850386;2016-04-04;8952;376236
107215;43549;12302524;2016-02-09;1076;68530
107215;43549;892103;2016-02-09;1054;68530
107249;NA;2607009;2016-04-04;8852;3573
107249;NA;2607009;2016-04-04;8852;33049
107249;NA;2607009;2016-04-04;8852;171644
107256;NA;7518176;2016-05-25;20615;62963
107278;NA;1573267;2016-05-21;19749;378724
107331;NA;3436968;2016-03-27;7472;5355
107365;43606;5069286;2016-02-23;2653;36732
107397;NA;2754404;2016-05-24;20376;102747
107397;NA;5221882;2016-05-24;20393;382426
107410;43621;30891;2016-04-12;10965;127295
107410;43621;30891;2016-04-12;10965;46000
107435;18896;2826089;2016-03-03;3742;44670
107494;NA;791407;2016-04-12;10852;3719
107509;NA;2156020;2016-03-31;8075;108149
107525;NA;1120816;2016-04-04;8822;14179
107545;43675;3236063;2016-03-24;6808;58095
107563;NA;3499835;2016-05-13;18090;69237
107611;NA;571171;2016-04-06;9314;126288
107632;43710;2699176;2016-02-22;2631;33052
107632;43710;2699176;2016-02-22;2631;33228
107695;43735;513629;2016-06-01;22484;15642
107695;43735;513629;2016-06-01;22484;71268
107695;43735;513629;2016-06-01;22484;67001
107759;43762;21972860;2016-03-06;3989;43622
107844;NA;812901;2016-04-11;10705;130935
107905;43825;320226;2016-02-06;575;30254
107939;NA;4594750;2016-05-05;16155;53760
107944;NA;942379;2016-03-30;8007;35520
107948;NA;83187883;2016-04-05;9126;404399
107962;NA;1015830;2016-05-15;18482;8886
108091;NA;269299413;2016-04-04;8935;25203
108099;43901;1039482;2016-03-12;4619;73775
108101;23082;622511;2016-05-10;16976;35356
108134;NA;1425202;2016-05-11;17421;60593
108232;NA;4984841;2016-05-11;17518;47319
108235;NA;3137282;2016-06-01;22586;31923
108235;NA;3137282;2016-06-01;22586;35891
108263;NA;2920863;2016-03-22;6440;87395
108350;NA;50819563;2016-05-01;15260;126114
108350;NA;20690705;2016-05-01;15212;126114
108360;NA;733039;2016-05-10;17099;171684
108370;NA;3962510;2016-04-15;11715;90227
108386;44026;5081132;2016-02-14;1816;48768
108386;44026;5081132;2016-02-14;1816;34962
